Sample ID	Sample Description (title, isolation source)	Study ID	Predicted EnvoID	Predicted Envo Term	Jaccard Score	Distance	P-value	Best Match	Annotated EnvoID1	Predicted Envo Term1	Annotated EnvoID2	Predicted Envo Term2	Annotated EnvoID3	Predicted Envo Term3
PO5.10.T0.830892	Ercolini whole grain feces, Fecal sample taken from individual PO5.10	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO5.3.T8.830838	Ercolini whole grain feces, Fecal sample taken from individual PO5.3	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.18.T4.830887	Ercolini whole grain feces, Fecal sample taken from individual NA.18	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO7.2.T8.830881	Ercolini whole grain feces, Fecal sample taken from individual PO7.2	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO5.8.T0.830863	Ercolini whole grain feces, Fecal sample taken from individual PO5.8	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO3.2.T0.830811	Ercolini whole grain feces, Fecal sample taken from individual PO3.2	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO5.2.T8.830816	Ercolini whole grain feces, Fecal sample taken from individual PO5.2	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.06.T0.830853	Ercolini whole grain feces, Fecal sample taken from individual NA.06	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO3.3.T0.830836	Ercolini whole grain feces, Fecal sample taken from individual PO3.3	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO6.3.T8.830834	Ercolini whole grain feces, Fecal sample taken from individual PO6.3	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO6.5.T8.830841	Ercolini whole grain feces, Fecal sample taken from individual PO6.5	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO5.5.T8.830868	Ercolini whole grain feces, Fecal sample taken from individual PO5.5	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.01.T8.830813	Ercolini whole grain feces, Fecal sample taken from individual NA.01	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO1.15.T0.830809	Ercolini whole grain feces, Fecal sample taken from individual PO1.15	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO4.9.T0.830860	Ercolini whole grain feces, Fecal sample taken from individual PO4.9	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.12.T8.830845	Ercolini whole grain feces, Fecal sample taken from individual NA.12	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.10.T0.830829	Ercolini whole grain feces, Fecal sample taken from individual NA.10	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO1.5.T8.830839	Ercolini whole grain feces, Fecal sample taken from individual PO1.5	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO4.8.T0.830877	Ercolini whole grain feces, Fecal sample taken from individual PO4.8	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO6.1.T0.830833	Ercolini whole grain feces, Fecal sample taken from individual PO6.1	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.14.T0.830874	Ercolini whole grain feces, Fecal sample taken from individual NA.14	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO2.3.T0.830850	Ercolini whole grain feces, Fecal sample taken from individual PO2.3	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO1.11.T8.830886	Ercolini whole grain feces, Fecal sample taken from individual PO1.11	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.07.T8.830880	Ercolini whole grain feces, Fecal sample taken from individual NA.07	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO4.6.T8.830855	Ercolini whole grain feces, Fecal sample taken from individual PO4.6	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO4.4.T0.830828	Ercolini whole grain feces, Fecal sample taken from individual PO4.4	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO1.2.T8.830854	Ercolini whole grain feces, Fecal sample taken from individual PO1.2	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO2.1.T0.830808	Ercolini whole grain feces, Fecal sample taken from individual PO2.1	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO4.7.T8.830851	Ercolini whole grain feces, Fecal sample taken from individual PO4.7	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.21.T0.830824	Ercolini whole grain feces, Fecal sample taken from individual NA.21	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.17.T8.830864	Ercolini whole grain feces, Fecal sample taken from individual NA.17	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.20.T8.830870	Ercolini whole grain feces, Fecal sample taken from individual NA.20	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO1.17.T8.830835	Ercolini whole grain feces, Fecal sample taken from individual PO1.17	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO2.5.T4.830876	Ercolini whole grain feces, Fecal sample taken from individual PO2.5	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.24.T8.830891	Ercolini whole grain feces, Fecal sample taken from individual NA.24	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO4.3.T4.830802	Ercolini whole grain feces, Fecal sample taken from individual PO4.3	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO6.4.T4.830837	Ercolini whole grain feces, Fecal sample taken from individual PO6.4	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
PO2.4.T8.830859	Ercolini whole grain feces, Fecal sample taken from individual PO2.4	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
NA.23.T0.830827	Ercolini whole grain feces, Fecal sample taken from individual NA.23	QDB_1481	ENVO:00002003	feces	0.3345029926	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
Pitt.OW.neg.7043.40296.592455	LHMP Pittsburgh, human oral	QDB_1536	ID:0000020	mouth	0.1968633881	3	0.034209793	ENVO:00009003	ENVO:02000036	saliva	ENVO:00009003	human-associated habitat		
Pitt.BAL.L.neg.7041.52370469.592452	LHMP Pittsburgh, human lung	QDB_1536	ID:0000052	lung	0.2334528662	2	0.011831079	ENVO:00009003	ENVO:01000155	organic material	ENVO:00009003	human-associated habitat		
30Jul08D3.611719	bog lake microbiome, freshwater	QDB_1552	ENVO:00000021	freshwater lake	0.4672496268	1	0.002069321	ENVO:00002011	ENVO:00002011	fresh water	ENVO:00000873	freshwater biome	ENVO:00002037	freshwater habitat
TFU500307202.673470	Characterization of the fecal microbiota using high-throughput sequencing reveals a stable microbial community during storage., storage	QDB_1561	ENVO:00002003	feces	0.104632523	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
TZ27.829911	human hand microbiome, human skin	QDB_1563	ID:0000058	skin	0.4514806209	1	0.002069321	ENVO:00009003	ENVO:02000037	sebum	ENVO:00009003	human-associated habitat		
A1.low.16to0.2.647002	Ice Wedge Polygon, tundra	QDB_1578	ENVO:00000112	tundra	0.2840483328	0	0.0006048784	ENVO:00000112	ENVO:00000874	Tundra biome	ENVO:00001998	soil	ENVO:00000112	tundra
WPC.filt..660385	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, hypersaline lake	QDB_1580	ENVO:00000019	saline lake	0.1851969348	4	0.0908687678	ENVO:00000447	ENVO:00000447	marine biome	ENVO:00002012	hypersaline water	ENVO:00002024	haline habitat
WPC.sed.D1.660400	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, sediment	QDB_1580	ID:0000078	estuary sediment	0.2256764515	4	0.0908687678	ENVO:00000892	ENVO:00002012	hypersaline water	ENVO:00000892	Small lake biome	ENVO:00002024	haline habitat
BBB.number2.filt..660387	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, marine	QDB_1580	ENVO:00000463	harbor	0.1069822341	4	0.0908687678	ENVO:00002151	ENVO:00002151	ocean water	ENVO:01000021	mangrove biome	ENVO:00000569	marine habitat
TtA.sed.D1.660402	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, sea grass sample	QDB_1580	ENVO:01000059	sea grass bed	0.1566819584	4	0.0908687678	ENVO:00002113	ENVO:00009001	plant-associated habitat	ENVO:00002113	marine sediment	ENVO:01000021	mangrove biome
1CA.sed.D1.660382	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, sediment	QDB_1580	ID:0000078	estuary sediment	0.2256764515	3	0.034209793	ENVO:00002209	ENVO:00000892	Small lake biome	ENVO:00002209	saline lake sediment		
1CB.sed.D1.660390	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, sediment	QDB_1580	ID:0000078	estuary sediment	0.2256764515	3	0.034209793	ENVO:00002209	ENVO:00000892	Small lake biome	ENVO:00002209	saline lake sediment	ENVO:00000569	marine habitat
A23.2.sed.D1.660392	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, sediment	QDB_1580	ID:0000078	estuary sediment	0.2256764515	3	0.034209793	ENVO:00002209	ENVO:00000892	Small lake biome	ENVO:00002024	haline habitat	ENVO:00002209	saline lake sediment
2CB.sed.D1.660381	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, sediment	QDB_1580	ID:0000078	estuary sediment	0.2256764515	3	0.034209793	ENVO:00002209	ENVO:00000447	marine biome	ENVO:00002209	saline lake sediment	ENVO:00000569	marine habitat
P20.A.filt..660403	Saline environments that may harbor novel lignocellulolytic activities tolerant of ionic liquids, hypersaline lake	QDB_1580	ENVO:00000019	saline lake	0.1851969348	2	0.011831079	ENVO:00000892	ENVO:00002012	hypersaline water	ENVO:00000892	Small lake biome	ENVO:00002024	haline habitat
DC.1016353	Chu Tibetan Plateau lake sediments, sediment	QDB_1627	ENVO:00000546	lake sediment	0.5383110675	1	0.002069321	ENVO:00000020	ENVO:00000020	lake	ENVO:00000892	Small lake biome	ENVO:00002007	sediment
JB1.B11.826396	Bird Egg Shells from Spain, organismal	QDB_1632	ENVO:02000056	egg product	0.1582060477	5	0.2001811416	ENVO:00002006	ENVO:00002030	aquatic biome	ENVO:00005791	sterile water	ENVO:00002006	water
E2G03.825976	Bird Egg Shells from Spain, organismal	QDB_1632	ENVO:02000056	egg product	0.1582060477	2	0.011831079	ENVO:02000057	ENVO:00005805	nest of bird	ENVO:02000057	hen's egg product	ENVO:00000878	Mediterranean forests, woodlands, and shrub biome
ProC1.658352	to study bacterial communities on fresh produce, sample from Apple	QDB_1671	ENVO:00003879	apple juice	0.1467087347	11	0.9580290907	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProC41.658247	to study bacterial communities on fresh produce, sample from Tomato	QDB_1671	ENVO:0010076	tomato product	0.1622313912	10	0.9068801972	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProC69.658162	to study bacterial communities on fresh produce, sample from Spinach	QDB_1671	ENVO:02000050	spinach	0.1970731639	10	0.9068801972	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProC53.658333	to study bacterial communities on fresh produce, sample from Grapes	QDB_1671	ENVO:0010074	grape extract	0.1527130514	10	0.9068801972	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProB9.658359	to study bacterial communities on fresh produce, sample from Mushrooms	QDB_1671	ENVO:02000072	mushroom	0.18599788	9	0.8246703842	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProB78.658358	to study bacterial communities on fresh produce, sample from Sprouts mung bean	QDB_1671	ID:0000032	sprout	0.1271531331	5	0.2001811416	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProC76.658336	to study bacterial communities on fresh produce, sample from Sprouts alfalfa	QDB_1671	ID:0000032	sprout	0.1450666385	5	0.2001811416	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProA64.658252	to study bacterial communities on fresh produce, sample from Lettuce	QDB_1671	ENVO:00002011	fresh water	0.1243459591	4	0.0908687678	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProB17.658269	to study bacterial communities on fresh produce, sample from Peach	QDB_1671	ENVO:00002011	fresh water	0.1278210681	4	0.0908687678	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProA37.658267	to study bacterial communities on fresh produce, sample from Strawberries	QDB_1671	ENVO:00002011	fresh water	0.1266413168	4	0.0908687678	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
ProC26.658284	to study bacterial communities on fresh produce, sample from Pepper	QDB_1671	ENVO:00002011	fresh water	0.1301327356	4	0.0908687678	ENVO:00000446	ENVO:00000446	terrestrial biome	ENVO:00002222	food shop		
MBS105.3.676659	Mission Bay Sediment Viromes, marine sediment from Mission Bay	QDB_1673	ENVO:00002113	marine sediment	0.3874365964	0	0.0006048784	ENVO:00002113	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002113	marine sediment
UT15.52a.663894	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, soil	QDB_1684	ENVO:01000007	microbial feature	0.118326819	5	0.2001811416	ENVO:00000106	ENVO:00000106	grassland	ENVO:00000877	Temperate grasslands, savannas, and shrubland biome	ENVO:00001998	soil
HI20.58e.2.663885	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, soil	QDB_1684	ENVO:01000007	microbial feature	0.118326819	5	0.2001811416	ENVO:00001998	ENVO:00001998	soil	ENVO:00000111	forest	ENVO:00000879	Tropical and subtropical moist broadleaf forest biome
FL3.37a.3.663891	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, soil	QDB_1684	ENVO:01000007	microbial feature	0.118326819	5	0.2001811416	ENVO:00001998	ENVO:00005806	Tropical and subtropical coniferous forest biome	ENVO:00000111	forest	ENVO:00001998	soil
59.HA.Mouth.663889	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, human oral	QDB_1684	ENVO:01000007	microbial feature	0.1098865342	4	0.0908687678	ENVO:00009003	ENVO:02000036	saliva	ENVO:00009003	human-associated habitat		
56.CA.RightFrontPaw.663898	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, organismal	QDB_1684	ENVO:01000007	microbial feature	0.1141385845	4	0.0908687678	ENVO:00006776	ENVO:02000037	sebum	ENVO:00006776	animal-associated habitat		
56.CA.Mouth.663897	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, organismal	QDB_1684	ENVO:01000007	microbial feature	0.1141385845	4	0.0908687678	ENVO:00006776	ENVO:02000036	saliva	ENVO:00006776	animal-associated habitat		
59.HA.Stool.663905	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, human gut	QDB_1684	ENVO:01000007	microbial feature	0.1090546834	4	0.0908687678	ENVO:00009003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
56.CA.Stool.663887	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, gut	QDB_1684	ENVO:01000007	microbial feature	0.1164202394	4	0.0908687678	ENVO:00006776	ENVO:00002003	feces	ENVO:00006776	animal-associated habitat		
59.HA.Forehead.663899	Ultra-high-throughput microbial community analysis on the Illumina HiSeq and MiSeq platforms, human skin	QDB_1684	ID:0000058	skin	0.1540380554	1	0.002069321	ENVO:00009003	ENVO:02000037	sebum	ENVO:00009003	human-associated habitat		
MockHiSeq.even.673514	Quality-filtering vastly improves diversity estimates from Illumina amplicon sequencing, unclassified	QDB_1687	ID:0000070	Sequencing batch reactor	0.0772315869	5	0.2001811416	ENVO:00002031	ENVO:00000446	terrestrial biome	ENVO:02000008	cell culture	ENVO:00002031	anthropogenic habitat
248.664639	Quality-filtering vastly improves diversity estimates from Illumina amplicon sequencing, defining beer-associated microbial community	QDB_1689	ENVO:01000007	microbial feature	0.09367661	4	0.0908687678	ENVO:00002031	ENVO:01000015	beer	ENVO:00000446	terrestrial biome	ENVO:00002031	anthropogenic habitat
sample.7.08DO5M.19.664702	Quality-filtering vastly improves diversity estimates from Illumina amplicon sequencing, 26 wine-associated microbial communities	QDB_1690	ENVO:01000007	microbial feature	0.1000943505	4	0.0908687678	ENVO:00002031	ENVO:00000446	terrestrial biome	ENVO:00002031	anthropogenic habitat	ENVO:01000014	wine
MOCK.St.5.995091	The bacterial composition of fecal samples in HIV negative and positive individuals, DNA extracted from fecal samples with Powersoil kit and amplified with barcoded primers. Sequenced at MiSeq at CU Boulder core (Jim Huttley)	QDB_1700	ENVO:00002003	feces	0.0901905413	3	0.034209793	ENVO:00002006	ENVO:00002030	aquatic biome	ENVO:00005791	sterile water	ENVO:00002006	water
ST.P.C.LHM048.1.T.995103	The bacterial composition of fecal samples in HIV negative and positive individuals, DNA extracted from fecal samples with Powersoil kit and amplified with barcoded primers. Sequenced at MiSeq at CU Boulder core (Jim Huttley)	QDB_1700	ENVO:00002003	feces	0.0901905413	0	0.0006048784	ENVO:00002003	ENVO:00002003	feces	ENVO:00009003	human-associated habitat		
DCF2.666647	Chu Changbai mountain soils, soil	QDB_1702	ENVO:00005769	mountain forest soil	0.4968362131	2	0.011831079	ENVO:00001998	ENVO:00001998	soil	ENVO:00000882	Montane grasslands and shrubland biome	ENVO:00000081	mountain
BLANK.12.710994	None, unclassified	QDB_1734			0	17	1	ENVO:00002006	ENVO:00002030	aquatic biome	ENVO:00005791	sterile water	ENVO:00002006	water
LD.NBS1074E.711010	Gut microbiota of phyllostomid bats that span a breadth of diets, gut	QDB_1734	ID:0000002	gut	0.1367107402	1	0.002069321	ENVO:00002003	ENVO:00002003	feces	ENVO:00009002	mammalia-associated habitat	ENVO:00000879	Tropical and subtropical moist broadleaf forest biome
B32.3.737619	A cross-taxon analysis of insect-associated bacterial diversity, insect	QDB_1737	ENVO:0010089	insect food product	0.1186340348	6	0.3656838972	ENVO:01000155	ENVO:01000155	organic material	ENVO:00002993	Tropical humid forests	ENVO:00000111	forest
blankHS2.735882	Home Life: Factors structuring the bacterial diversity found within and between homes, indoor	QDB_1772			0	17	1	ENVO:00002006	ENVO:00002030	aquatic biome	ENVO:00005791	sterile water	ENVO:00002006	water
H19Di.735897	Home Life: Factors structuring the bacterial diversity found within and between homes, indoor	QDB_1772			0	17	1	ENVO:00000073	ENVO:00000876	Temperate broadleaf and mixed forest biome	ENVO:00000073	building	ENVO:00010504	surface
L26A096.800208	Diversity and heritability of the maize rhizosphere microbiome under field conditions, rhizosphere microbiome	QDB_1792	ENVO:00005801	rhizosphere	0.1718372154	0	0.0006048784	ENVO:00005801	ENVO:00000876	Temperate broadleaf and mixed forest biome	ENVO:00009001	plant-associated habitat	ENVO:00005801	rhizosphere
NICU.48.1129827	Surface Microbes in the Neonatal Intensive Care Unit: Changes with Routine Cleaning and Over Time, indoor	QDB_1798	ENVO:00010504	surface	0.0857478282	0	0.0006048784	ENVO:00010504	ENVO:00000446	terrestrial biome	ENVO:00010504	surface	ENVO:00002008	dust
Cheese.B4.1135633	Dairy Facility Microbiome, indoor	QDB_1884	ID:0000000	animal microbiome	0.2629475577	7	0.5493251367	ENVO:00002008	ENVO:00002008	dust				
BF.B.836766	Bacterial community dynamics in Heliconius erato, leaf	QDB_1898	ID:0000014	leaf	0.1617243025	6	0.3656838972	ENVO:01000155	ENVO:01000155	organic material	ENVO:00000111	forest	ENVO:00000879	Tropical and subtropical moist broadleaf forest biome
PI.836780	Bacterial community dynamics in Heliconius erato, insect	QDB_1898	ENVO:0010089	insect food product	0.1202348424	6	0.3656838972	ENVO:01000155	ENVO:01000155	organic material	ENVO:00000111	forest	ENVO:00000879	Tropical and subtropical moist broadleaf forest biome
Preantibiotic.8.66.984474	Preantibiotic Sample, Treatment 8, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.4.62.984467	Preantibiotic Sample, Treatment 4, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.6.64.984454	Preantibiotic Sample, Treatment 6, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday5.6.82.984473	Antibiioticday5 Sample, Treatment 6, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday1.10.76.984462	Antibioticday1 Sample, Treatment 10, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.9.67.984461	Preantibiotic Sample, Treatment 9, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday1.3.71.984456	Antibioticday1 Sample, Treatment 3, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday1.2.70.984457	Antibioticday1 Sample, Treatment 2, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.5.63.984470	Preantibiotic Sample, Treatment 5, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.3.61.984460	Preantibiotic Sample, Treatment 3, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday1.1.69.984464	Antibioticday1 Sample, Treatment 1, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday1.8.74.984471	Antibioticday1 Sample, Treatment 8, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.1.59.984465	Preantibiotic Sample, Treatment 1, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday5.10.86.984466	Antibiioticday5 Sample, Treatment 10, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday1.9.75.984453	Antibioticday1 Sample, Treatment 9, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.7.65.984468	Preantibiotic Sample, Treatment 7, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday5.7.83.984459	Antibiioticday5 Sample, Treatment 7, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday1.7.73.984469	Antibioticday1 Sample, Treatment 7, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Preantibiotic.10.68.984463	Preantibiotic Sample, Treatment 10, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
Antibioticday5.8.84.984472	Antibiioticday5 Sample, Treatment 8, mouse gut	QDB_1958	ID:0000002	gut	0.2060195508	1	0.002069321	ENVO:00002003	ENVO:00009002	mammalia-associated habitat	ENVO:00002003	feces		
